EstadoNome,Estado,RegiaoMetropolitana,Cidade,lat,lon
Santa Catarina,SC,Oeste Catarinense,Seara,-27.1456976229,-52.302854828
Santa Catarina,SC,Oeste Catarinense,Serra Alta,-26.7247733741,-53.0462763415
Santa Catarina,SC,Sul Catarinense,Siderópolis,-28.5951024182,-49.420540933
Santa Catarina,SC,Sul Catarinense,Sombrio,-29.1091327568,-49.6342103641
Santa Catarina,SC,Oeste Catarinense,Sul Brasil,-26.7369362097,-52.9642047957
Santa Catarina,SC,Vale do Itajaí,Taió,-27.1179373002,-50.0050964643
Santa Catarina,SC,Oeste Catarinense,Tangará,-27.1010111042,-51.2459143753
Santa Catarina,SC,Oeste Catarinense,Tigrinhos,-26.6894748378,-53.1575419839
Santa Catarina,SC,Grande Florianópolis,Tijucas,-27.2394536072,-48.6320705639
Santa Catarina,SC,Sul Catarinense,Timbé do Sul,-28.8325174935,-49.8441177628
Santa Catarina,SC,Vale do Itajaí,Timbó,-26.822902575,-49.2777122898
Santa Catarina,SC,Norte Catarinense,Timbó Grande,-26.617828491,-50.6746741365
Santa Catarina,SC,Sul Catarinense,Treviso,-28.5184848579,-49.4559333789
Santa Catarina,SC,Sul Catarinense,Treze de Maio,-28.5581400375,-49.1448153072
Santa Catarina,SC,Oeste Catarinense,Treze Tílias,-26.9985363059,-51.4146746651
Santa Catarina,SC,Vale do Itajaí,Trombudo Central,-27.3030195291,-49.7924782341
Santa Catarina,SC,Sul Catarinense,Tubarão,-28.4800339479,-49.005268077
Santa Catarina,SC,Oeste Catarinense,Tunápolis,-26.9722235915,-53.641459736
Santa Catarina,SC,Sul Catarinense,Turvo,-28.9247492174,-49.6808657451
Santa Catarina,SC,Oeste Catarinense,União do Oeste,-26.7617370137,-52.8514964564
Santa Catarina,SC,Serrana,Urubici,-28.004554912,-49.5882056111
Santa Catarina,SC,Serrana,Urupema,-27.9526858098,-49.8732112424
Santa Catarina,SC,Sul Catarinense,Urussanga,-28.5199662039,-49.3191079186
Santa Catarina,SC,Oeste Catarinense,Vargeão,-26.8639833174,-52.1541056501
Santa Catarina,SC,Serrana,Vargem,-27.4899701004,-50.9781506257
Santa Catarina,SC,Oeste Catarinense,Vargem Bonita,-27.0032416045,-51.7447401814
Santa Catarina,SC,Vale do Itajaí,Vidal Ramos,-27.3957786987,-49.3682191726
Santa Catarina,SC,Vale do Itajaí,Vitor Meireles,-26.8815776186,-49.830751961
Santa Catarina,SC,Oeste Catarinense,Xanxerê,-26.8745844992,-52.404667139
Santa Catarina,SC,Oeste Catarinense,Xavantina,-27.0702501471,-52.3428505099
Santa Catarina,SC,Oeste Catarinense,Xaxim,-26.9637194992,-52.5349325183
Rio Grande do Sul,RS,Sudoeste Rio-grandense,Aceguá,-31.8640153043,-54.1647315364
Rio Grande do Sul,RS,Noroeste Rio-grandense,Água Santa,-28.1750547485,-52.0346327892
Rio Grande do Sul,RS,Centro Ocidental Rio-grandense,Agudo,-29.6456633632,-53.2586916877
Rio Grande do Sul,RS,Noroeste Rio-grandense,Alecrim,-27.6610744578,-54.7670962217
Rio Grande do Sul,RS,Sudoeste Rio-grandense,Alegrete,-29.7820432091,-55.7958701453
Rio Grande do Sul,RS,Noroeste Rio-grandense,Alegria,-27.8372999564,-54.0573664131
Rio Grande do Sul,RS,Noroeste Rio-grandense,Almirante Tamandaré do Sul,-28.113726287,-52.9137145497
Rio Grande do Sul,RS,Noroeste Rio-grandense,Alto Alegre,-28.7747455371,-52.9907552807
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Alto Feliz,-29.3901391668,-51.3158156678
Rio Grande do Sul,RS,Noroeste Rio-grandense,Ametista do Sul,-27.3564254738,-53.192177262
Rio Grande do Sul,RS,Nordeste Rio-grandense,André da Rocha,-28.6319772029,-51.5737379712
Rio Grande do Sul,RS,Nordeste Rio-grandense,Anta Gorda,-28.9708843631,-52.0158234394
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Arambaré,-30.90934555,-51.5013182506
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Araricá,-29.6172435929,-50.9256766147
Rio Grande do Sul,RS,Noroeste Rio-grandense,Aratiba,-27.3944441289,-52.3038319548
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Arroio do Meio,-29.3988907191,-51.9474494916
Rio Grande do Sul,RS,Sudeste Rio-grandense,Arroio do Padre,-31.4406439931,-52.4333015044
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Arroio do Sal,-29.592960744,-49.932957518
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Arroio do Tigre,-29.3358596133,-53.0863955672
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Arroio dos Ratos,-30.0900131147,-51.7338068665
Rio Grande do Sul,RS,Nordeste Rio-grandense,Arvorezinha,-28.8730493916,-52.1795119395
Rio Grande do Sul,RS,Noroeste Rio-grandense,Augusto Pestana,-28.5133519891,-53.9894700807
Rio Grande do Sul,RS,Noroeste Rio-grandense,Áurea,-27.6937866504,-52.0541756691
Rio Grande do Sul,RS,Sudoeste Rio-grandense,Bagé,-31.3305018415,-54.1070832852
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Balneário Pinhal,-30.239750927,-50.2367010761
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Barão,-29.3808640678,-51.4975376809
Rio Grande do Sul,RS,Noroeste Rio-grandense,Barão de Cotegipe,-27.6170925671,-52.377750325
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Barão do Triunfo,-30.3904838547,-51.7376694748
Rio Grande do Sul,RS,Noroeste Rio-grandense,Barra do Guarita,-27.1880699615,-53.7144126933
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Barra do Ribeiro,-30.2926754999,-51.3008736006
Rio Grande do Sul,RS,Noroeste Rio-grandense,Barra do Rio Azul,-27.4087577155,-52.4141049465
Rio Grande do Sul,RS,Noroeste Rio-grandense,Barracão,-27.6802298714,-51.4601514584
Rio Grande do Sul,RS,Noroeste Rio-grandense,Barros Cassal,-29.0877043607,-52.5877521245
Rio Grande do Sul,RS,Noroeste Rio-grandense,Benjamin Constant do Sul,-27.5085835627,-52.6022250047
Rio Grande do Sul,RS,Nordeste Rio-grandense,Bento Gonçalves,-29.1674019332,-51.5155603063
Rio Grande do Sul,RS,Noroeste Rio-grandense,Boa Vista das Missões,-27.666111035,-53.3127563938
Rio Grande do Sul,RS,Noroeste Rio-grandense,Boa Vista do Buricá,-27.6715669968,-54.1094812553
Rio Grande do Sul,RS,Noroeste Rio-grandense,Boa Vista do Cadeado,-28.5774344755,-53.8137346351
Rio Grande do Sul,RS,Noroeste Rio-grandense,Boa Vista do Incra,-28.818488034,-53.3887049606
Rio Grande do Sul,RS,Nordeste Rio-grandense,Bom Jesus,-28.6705776756,-50.43334927
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Bom Princípio,-29.4944851149,-51.3555190974
Rio Grande do Sul,RS,Noroeste Rio-grandense,Bom Progresso,-27.5467742042,-53.8667908856
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Bom Retiro do Sul,-29.6074226199,-51.943846766
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Boqueirão do Leão,-29.3051579179,-52.4280502645
Rio Grande do Sul,RS,Noroeste Rio-grandense,Bossoroca,-28.7307243302,-54.9098109253
Rio Grande do Sul,RS,Noroeste Rio-grandense,Bozano,-28.3662899402,-53.7724021388
Rio Grande do Sul,RS,Noroeste Rio-grandense,Braga,-27.6191925075,-53.7443293821
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Brochier,-29.5555279556,-51.5889159717
Rio Grande do Sul,RS,Sudeste Rio-grandense,Caçapava do Sul,-30.5147432341,-53.48756892
Rio Grande do Sul,RS,Centro Ocidental Rio-grandense,Cacequi,-29.8802876605,-54.8277276903
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Cachoeira do Sul,-30.0458199797,-52.8934125585
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Cachoeirinha,-29.9506294443,-51.0936769543
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Camaquã,-30.8507043893,-51.8146009062
Rio Grande do Sul,RS,Noroeste Rio-grandense,Camargo,-28.5892375315,-52.2037989733
Rio Grande do Sul,RS,Nordeste Rio-grandense,Campestre da Serra,-28.7965122469,-51.0956640048
Rio Grande do Sul,RS,Noroeste Rio-grandense,Campina das Missões,-27.9916900284,-54.8453289508
Rio Grande do Sul,RS,Noroeste Rio-grandense,Campinas do Sul,-27.7116014161,-52.6331044778
Rio Grande do Sul,RS,Noroeste Rio-grandense,Campo Novo,-27.6744926102,-53.8028138687
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Candelária,-29.671285416,-52.7896684388
Rio Grande do Sul,RS,Noroeste Rio-grandense,Cândido Godói,-27.9513180681,-54.7528340429
Rio Grande do Sul,RS,Sudeste Rio-grandense,Candiota,-31.5610097236,-53.6778046425
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Canela,-29.3579718504,-50.8148673494
Rio Grande do Sul,RS,Sudeste Rio-grandense,Canguçu,-31.3938595243,-52.6762858321
Rio Grande do Sul,RS,Nordeste Rio-grandense,Capão Bonito do Sul,-28.1259752949,-51.3951584627
Rio Grande do Sul,RS,Centro Ocidental Rio-grandense,Capão do Cipó,-28.9316275196,-54.554699
Rio Grande do Sul,RS,Sudeste Rio-grandense,Capão do Leão,-31.7668386566,-52.4870075721
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Capela de Santana,-29.701944852,-51.3217693454
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Capitão,-29.2694996086,-51.9859688456
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Capivari do Sul,-30.1496596629,-50.5088079341
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Caraá,-29.7786374562,-50.4357564296
Rio Grande do Sul,RS,Noroeste Rio-grandense,Carazinho,-28.2865105909,-52.7918973881
Rio Grande do Sul,RS,Nordeste Rio-grandense,Carlos Barbosa,-29.2982968059,-51.50381763
Rio Grande do Sul,RS,Noroeste Rio-grandense,Carlos Gomes,-27.7148920751,-51.9175762299
Rio Grande do Sul,RS,Noroeste Rio-grandense,Casca,-28.5598740168,-51.9832326574
Rio Grande do Sul,RS,Noroeste Rio-grandense,Caseiros,-28.2735654703,-51.6926828223
Rio Grande do Sul,RS,Noroeste Rio-grandense,Catuípe,-28.2542344725,-54.0123868477
Rio Grande do Sul,RS,Noroeste Rio-grandense,Centenário,-27.7628471304,-52.0020538458
Rio Grande do Sul,RS,Sudeste Rio-grandense,Cerrito,-31.8526391268,-52.8148023323
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Cerro Branco,-29.6562871949,-52.9419778017
Rio Grande do Sul,RS,Noroeste Rio-grandense,Cerro Grande,-27.6079801347,-53.1659130765
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Cerro Grande do Sul,-30.602028929,-51.7531032652
Rio Grande do Sul,RS,Noroeste Rio-grandense,Cerro Largo,-28.147840877,-54.7399972399
Rio Grande do Sul,RS,Noroeste Rio-grandense,Chapada,-28.0584504612,-53.0672769044
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Charqueadas,-29.956800363,-51.6250060522
Rio Grande do Sul,RS,Noroeste Rio-grandense,Charrua,-27.9528311011,-52.0294119535
Rio Grande do Sul,RS,Noroeste Rio-grandense,Chiapetta,-27.917364754,-53.9457497024
Rio Grande do Sul,RS,Sudeste Rio-grandense,Chuí,-33.6875668687,-53.4626751417
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Chuvisca,-30.7574267112,-51.9785422226
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Cidreira,-30.1811699862,-50.2090923339
Rio Grande do Sul,RS,Noroeste Rio-grandense,Ciríaco,-28.3443025435,-51.883031292
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Colinas,-29.3925368716,-51.8685755465
Rio Grande do Sul,RS,Noroeste Rio-grandense,Colorado,-28.5229477599,-52.9931763195
Rio Grande do Sul,RS,Noroeste Rio-grandense,Constantina,-27.7304110864,-52.9877388321
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Coqueiro Baixo,-29.1792568013,-52.0946025596
Rio Grande do Sul,RS,Noroeste Rio-grandense,Coqueiros do Sul,-28.1174283206,-52.7788008456
Rio Grande do Sul,RS,Noroeste Rio-grandense,Coronel Barros,-28.3845408587,-54.0736624303
Rio Grande do Sul,RS,Noroeste Rio-grandense,Coronel Bicaco,-27.7178730196,-53.7091281065
Rio Grande do Sul,RS,Nordeste Rio-grandense,Coronel Pilar,-29.2727100754,-51.6849345966
Rio Grande do Sul,RS,Nordeste Rio-grandense,Cotiporã,-28.9985764276,-51.6964336774
Rio Grande do Sul,RS,Noroeste Rio-grandense,Coxilha,-28.1213417108,-52.3002778295
Rio Grande do Sul,RS,Noroeste Rio-grandense,Crissiumal,-27.4980122694,-54.1000349062
Rio Grande do Sul,RS,Sudeste Rio-grandense,Cristal,-30.9993451918,-52.0494104018
Rio Grande do Sul,RS,Noroeste Rio-grandense,Cristal do Sul,-27.4536295672,-53.2491844953
Rio Grande do Sul,RS,Noroeste Rio-grandense,Cruzaltense,-27.6648881086,-52.6481429882
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Cruzeiro do Sul,-29.5082909687,-51.9915758852
Rio Grande do Sul,RS,Noroeste Rio-grandense,David Canabarro,-28.3846115341,-51.8522490565
Rio Grande do Sul,RS,Noroeste Rio-grandense,Derrubadas,-27.2653909363,-53.8651194603
Rio Grande do Sul,RS,Noroeste Rio-grandense,Dezesseis de Novembro,-28.2268764435,-55.048208502
Rio Grande do Sul,RS,Centro Ocidental Rio-grandense,Dilermando de Aguiar,-29.7019639098,-54.2135603845
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Dois Irmãos,-29.5841587789,-51.087619313
Rio Grande do Sul,RS,Noroeste Rio-grandense,Dois Irmãos das Missões,-27.6575367314,-53.5308646235
Rio Grande do Sul,RS,Nordeste Rio-grandense,Dois Lajeados,-28.9752053862,-51.8351029869
Rio Grande do Sul,RS,Centro Ocidental Rio-grandense,Dona Francisca,-29.6248524913,-53.3623331808
Rio Grande do Sul,RS,Noroeste Rio-grandense,Doutor Maurício Cardoso,-27.5092126137,-54.3582679905
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Doutor Ricardo,-29.099031061,-51.9849043921
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Eldorado do Sul,-29.9992925946,-51.310418926
Rio Grande do Sul,RS,Sudeste Rio-grandense,Encruzilhada do Sul,-30.5436573248,-52.5220453899
Rio Grande do Sul,RS,Noroeste Rio-grandense,Engenho Velho,-27.7085865197,-52.911920503
Rio Grande do Sul,RS,Noroeste Rio-grandense,Entre Rios do Sul,-27.5288579316,-52.7350679521
Rio Grande do Sul,RS,Noroeste Rio-grandense,Entre-Ijuís,-28.3627942779,-54.2714318512
Rio Grande do Sul,RS,Noroeste Rio-grandense,Erebango,-27.8491959409,-52.299711403
Rio Grande do Sul,RS,Noroeste Rio-grandense,Erechim,-27.6334058108,-52.2758768979
Rio Grande do Sul,RS,Noroeste Rio-grandense,Ernestina,-28.4971546905,-52.5721762089
Rio Grande do Sul,RS,Noroeste Rio-grandense,Erval Grande,-27.3933366745,-52.5701120524
Rio Grande do Sul,RS,Noroeste Rio-grandense,Erval Seco,-27.5494171265,-53.5095730837
Rio Grande do Sul,RS,Nordeste Rio-grandense,Esmeralda,-28.057276348,-51.1887936625
Rio Grande do Sul,RS,Noroeste Rio-grandense,Esperança do Sul,-27.3599436088,-53.9927678151
Rio Grande do Sul,RS,Noroeste Rio-grandense,Espumoso,-28.7314451425,-52.8419269709
Rio Grande do Sul,RS,Noroeste Rio-grandense,Estação,-27.9090063415,-52.2704857967
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Estância Velha,-29.6501479676,-51.174293925
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Estrela,-29.5034718768,-51.9702602942
Rio Grande do Sul,RS,Noroeste Rio-grandense,Eugênio de Castro,-28.5250597626,-54.1481126185
Rio Grande do Sul,RS,Nordeste Rio-grandense,Fagundes Varela,-28.8821343126,-51.6914487477
Rio Grande do Sul,RS,Nordeste Rio-grandense,Farroupilha,-29.2236791868,-51.3483495738
Rio Grande do Sul,RS,Centro Ocidental Rio-grandense,Faxinal do Soturno,-29.5743295398,-53.4390648197
Rio Grande do Sul,RS,Noroeste Rio-grandense,Faxinalzinho,-27.4254155069,-52.6705912422
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Fazenda Vilanova,-29.5885745297,-51.8211830446
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Feliz,-29.4539709262,-51.3101021354
Rio Grande do Sul,RS,Noroeste Rio-grandense,Floriano Peixoto,-27.8625092779,-52.0856070999
Rio Grande do Sul,RS,Noroeste Rio-grandense,Fontoura Xavier,-28.9821677892,-52.3449531838
Rio Grande do Sul,RS,Centro Ocidental Rio-grandense,Formigueiro,-29.9976338154,-53.5002944149
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Forquetinha,-29.3806337847,-52.0969170585
Rio Grande do Sul,RS,Noroeste Rio-grandense,Fortaleza dos Valos,-28.787882971,-53.2355232639
Rio Grande do Sul,RS,Noroeste Rio-grandense,Frederico Westphalen,-27.3588824124,-53.4007767389
Rio Grande do Sul,RS,Nordeste Rio-grandense,Garibaldi,-29.2545491128,-51.5295484588
Rio Grande do Sul,RS,Sudoeste Rio-grandense,Garruchos,-28.1894767901,-55.6340719501
Rio Grande do Sul,RS,Noroeste Rio-grandense,Gaurama,-27.5838577563,-52.1001384605
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,General Câmara,-29.9029837414,-51.7634306851
Rio Grande do Sul,RS,Noroeste Rio-grandense,Gentil,-28.433848467,-52.0345235699
Rio Grande do Sul,RS,Noroeste Rio-grandense,Getúlio Vargas,-27.8759119305,-52.2495741233
Rio Grande do Sul,RS,Noroeste Rio-grandense,Giruá,-28.0297443729,-54.3508400777
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Glorinha,-29.8771339613,-50.7862074319
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Gramado Xavier,-29.2699362175,-52.577837757
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Gravataí,-29.9455189133,-50.9907929748
Rio Grande do Sul,RS,Nordeste Rio-grandense,Guabiju,-28.540671531,-51.6910473581
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Guaíba,-30.1086019224,-51.3146836637
Rio Grande do Sul,RS,Nordeste Rio-grandense,Guaporé,-28.8491336405,-51.8906506875
Rio Grande do Sul,RS,Noroeste Rio-grandense,Guarani das Missões,-28.1417792573,-54.5605559297
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Harmonia,-29.5490490868,-51.4140397047
Rio Grande do Sul,RS,Noroeste Rio-grandense,Horizontina,-27.6300969137,-54.3087915109
Rio Grande do Sul,RS,Sudoeste Rio-grandense,Hulha Negra,-31.4050982484,-53.867824794
Rio Grande do Sul,RS,Noroeste Rio-grandense,Humaitá,-27.5614898161,-53.9765055737
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Ibarama,-29.4207443611,-53.1332000129
Rio Grande do Sul,RS,Noroeste Rio-grandense,Ibiaçá,-28.0488495215,-51.8572520902
Rio Grande do Sul,RS,Noroeste Rio-grandense,Ibirapuitã,-28.6150204152,-52.5193855878
Rio Grande do Sul,RS,Noroeste Rio-grandense,Ibirubá,-28.6276077824,-53.0883540195
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Igrejinha,-29.5722204558,-50.7987107333
Rio Grande do Sul,RS,Noroeste Rio-grandense,Ijuí,-28.388536541,-53.9180668357
Rio Grande do Sul,RS,Nordeste Rio-grandense,Ilópolis,-28.9291527318,-52.1221574946
Rio Grande do Sul,RS,Centro Oriental Rio-grandense,Imigrante,-29.3521581198,-51.7701905101
Rio Grande do Sul,RS,Noroeste Rio-grandense,Independência,-27.8473315581,-54.1881083346
Rio Grande do Sul,RS,Noroeste Rio-grandense,Inhacorá,-27.8804544583,-54.0125455914
Rio Grande do Sul,RS,Nordeste Rio-grandense,Ipê,-28.8183280318,-51.2799101922
Rio Grande do Sul,RS,Noroeste Rio-grandense,Iraí,-27.192281975,-53.2642960185
Rio Grande do Sul,RS,Centro Ocidental Rio-grandense,Itaara,-29.6028879547,-53.757849249
Rio Grande do Sul,RS,Centro Ocidental Rio-grandense,Itacurubi,-28.8022050331,-55.2327232641
Rio Grande do Sul,RS,Nordeste Rio-grandense,Itapuca,-28.780295703,-52.1723668452
Rio Grande do Sul,RS,Centro Ocidental Rio-grandense,Ivorá,-29.5195344843,-53.5808856194
Rio Grande do Sul,RS,Metropolitana de Porto Alegre,Ivoti,-29.5941565229,-51.1595741943
Rio Grande do Sul,RS,Noroeste Rio-grandense,Jaboticaba,-27.6312223863,-53.284389402
Rio Grande do Sul,RS,Noroeste Rio-grandense,Jacuizinho,-29.0338163561,-53.0565506588
Rio Grande do Sul,RS,Noroeste Rio-grandense,Jacutinga,-27.7284936336,-52.5431728064
Rio Grande do Sul,RS,Sudeste Rio-grandense,Jaguarão,-32.5635686685,-53.3775229153
